name;0.4.26;0.4.26opt;0.5.17;0.5.17opt;0.6.12;0.6.12opt;0.7.6;0.7.6opt;0.8.24;0.8.24opt
uint216ofpe;0;0;0;0;0;0;0;0;revert;revert
uint216ofadd;0;0;0;0;0;0;0;0;revert;revert
uint216ofte;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;revert;revert
uint216ofmul;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;105312291668557186697918027683670432318895095400549111254310977534;revert;revert
uint216ofexp;1;1;1;1;1;1;1;1;revert;revert
uint216ufmm;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;revert;revert
uint216ufme;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;revert;revert
uint216ufsub;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;revert;revert
uint216divzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
uint216divzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216divzerose;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216divzerosevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216modzero;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error;Compiler Error
uint216modzerovariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216modzerope;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216modzeropevariable;revert;revert;revert;revert;revert;revert;revert;revert;revert;revert
uint216truncinline;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;Compiler Error;Compiler Error
uint216truncvariable;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535
uint216assignmentinline;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;Compiler Error;Compiler Error
uint216assignmentvariable;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;105312291668557186697918027683670432318895095400549111254310977535;Compiler Error;Compiler Error
uint224ofpp;0;0;0;0;0;0;0;0;revert;revert
uint224ofpe;0;0;0;0;0;0;0;0;revert;revert
uint224ofadd;0;0;0;0;0;0;0;0;revert;revert
uint224ofte;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;revert;revert
uint224ofmul;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;26959946667150639794667015087019630673637144422540572481103610249214;revert;revert
uint224ofexp;1;1;1;1;1;1;1;1;revert;revert
uint224ufmm;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;revert;revert
uint224ufme;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;26959946667150639794667015087019630673637144422540572481103610249215;revert;revert
